date,room1,room2,room3,room4,conso
2020-04-08,20.01022691328492,21.639563868285073,20.804979610616716,25.053972526639463,86.05504931140739
2020-04-09,19.530825733249706,17.814012532936662,24.844739723397016,25.211800848714617,110.53891552295883
2020-04-10,17.169258515899173,21.880949475920797,25.477799327595157,21.872105023883513,88.05477060233964
2020-04-11,19.15870935446928,20.96072440214664,23.95771610156359,21.36756551091607,102.85803286794733
2020-04-12,19.314570966946462,22.104979908834295,22.170636285130048,23.156286125939296,91.5484604157384
2020-04-13,18.39544546155676,21.447828268129324,20.383468556718146,24.723272248995887,105.53388983074427
2020-04-14,19.67742857666798,23.728280859947688,20.339111186886868,23.278120797306837,99.66074774072091
2020-04-15,20.80810171362908,21.250449005295813,23.045028210531516,19.846007035618005,84.05244041836667
2020-04-16,23.77237180242106,20.141188917749496,22.836796441777366,21.394351112098317,104.20699631018479
2020-04-17,20.349155625663677,21.244595006064568,24.80319718589286,22.852054272811245,94.22079223167289
2020-04-18,20.51510078144553,22.086596058072775,23.30090018507228,22.848668791348338,108.81146720813369
2020-04-19,19.851108168467665,21.097720140651408,18.993839396480364,26.945084353579617,100.01325688734407
2020-04-20,16.162457569401916,21.081183382407765,24.103895235445837,20.228024115202004,103.95420985388039
2020-04-21,19.946972249101567,19.59601662438649,20.003878745371175,24.01117848367175,90.42431044984788
2020-04-22,20.120460419882054,19.674198164898105,21.232057456095298,25.97822621665658,94.10667768572638
2020-04-23,24.926484224970572,18.194789456400613,22.50040041250339,27.542899490845592,95.41361363898916
2020-04-24,19.615278070437753,24.499153486373878,25.991334979567927,22.191205153632076,108.56702480242555
2020-04-25,20.603094684667226,18.51227352921743,28.219837112010723,23.9828589054404,116.77377087805489
2020-04-26,19.930576460589513,19.614189604408185,23.213446118272365,24.139520714397293,91.94828248257124
2020-04-27,17.662643924760935,19.563185468861604,21.633606762559225,23.39096346310658,110.7684814465768
2020-04-28,22.285645629030043,22.789848753888883,23.0690112969611,22.802309597521386,78.30322582274297
2020-04-29,21.503866065373547,20.410100643415944,23.775310851747673,23.87195077900009,88.0581059890771
2020-04-30,21.582063894086094,23.49548414534747,21.358664748885616,17.935507829560628,90.41221543813225
2020-05-01,18.18122509041052,19.653018751512263,25.590422711824644,24.36413898012526,86.47491310559278
2020-05-02,22.805588621872197,21.557988324447603,22.460141518382805,23.252355807323934,84.1641161021242
2020-05-03,17.19629787441544,19.329305893480484,22.995486178182787,22.555050206443468,104.12998912137797
2020-05-04,21.17371418760054,25.290298255546777,23.331848504108923,27.093724391439117,97.85932302272138
2020-05-05,24.380911251619956,18.624803161940974,22.843173221228913,21.650131962418897,103.7940539760511
2020-05-06,18.01892734973862,21.619641420454055,23.677881000939223,22.19384802186994,106.90472686121512
2020-05-07,18.867404540794457,22.267553761864196,20.765493626906153,26.983106604409468,102.65616993172533
2020-05-08,20.199302730175283,21.827598194902997,20.883396492107938,21.335877390300286,106.57763176150374
2020-05-09,18.9930486917676,20.629424682244583,19.79969153405661,21.899769434126924,99.3046771375773
2020-05-10,16.898673137867736,20.74035860053315,22.879002461240454,22.7059491531383,88.13006611694256
2020-05-11,20.137125949612056,21.08762294395822,23.557873007024227,24.6814689642591,110.57814180820796
2020-05-12,17.87539257254779,20.705995996743024,22.915545732303773,23.415605014706628,94.10887867218874
2020-05-13,20.94718486127036,22.92775823358982,25.348984866695076,20.414749305695473,90.64403701237575
2020-05-14,18.161151531532393,25.421046003182703,21.988807962341905,21.93566287374562,98.22082124195602
2020-05-15,23.09986881003508,19.885016429984333,23.337483311185025,21.785291133575576,90.87189080703487
2020-05-16,18.433493415327526,18.260394040841845,19.816598247721373,22.845557909553907,95.82569618010568
2020-05-17,19.35587696758865,20.82343590329749,21.225800595051197,23.851687317259657,103.44053921563466
2020-05-18,21.62703443473934,26.159418675308636,23.391075515131554,23.836411511775943,103.48341739246128
2020-05-19,17.53827136713209,19.39265086406054,23.69820422148629,19.447976491903194,91.0216993357437
2020-05-20,20.454919869208258,24.278233610888137,21.412066104671634,25.127881975121714,95.12294627051256
2020-05-21,22.614285508564855,24.355401628152883,21.856801496283865,23.505137691993248,110.74333004770244
2020-05-22,16.785033530877545,19.89282351658401,18.96425250663838,25.76906409518781,104.96400117733941
2020-05-23,20.36926771706461,22.13796615837055,21.28594159838678,23.888396654581342,120.75065039348542
2020-05-24,20.519765588496846,24.256793246257075,23.780766327039572,25.202645915471525,111.80128173741528
2020-05-25,21.56364574355462,20.241744518025026,23.15041003221313,23.933090622900252,111.44293068559939
2020-05-26,17.526098578243836,20.592839279795278,23.00133144276242,25.692451512405498,86.12131449544198
2020-05-27,17.359086773831446,19.836638172102713,22.09954737436192,24.044501272035557,107.63860351633423
2020-05-28,21.043883131233795,18.970486538614267,22.014126317256352,22.804169507114192,99.4689319830309
2020-05-29,20.593969346466373,19.701444909867988,20.679357721053105,27.544869440893763,94.4901819646175
2020-05-30,20.500985700691754,18.55211946647549,23.39765684040507,24.778074244559782,101.68015340532529
2020-05-31,20.692896418993953,21.068166936518452,22.84194588877878,24.147488842008826,109.45211534611484
2020-06-01,18.63995055684302,19.460053537882718,22.9840376959856,20.447391166923328,105.00831591004211
2020-06-02,20.464507394322005,21.467571823581494,20.947930314664838,20.423384765072925,91.2152619865794
2020-06-03,20.58614494659736,17.888208707592746,17.69331416025751,23.585430964283706,107.4245891359262
2020-06-04,18.571297163947264,21.661760464428916,24.19430542350739,23.291042395536483,93.62412457924036
2020-06-05,23.731549022289514,22.66705792321785,21.04232508798319,21.77175486998337,102.16683118964286
2020-06-06,20.947665841823575,17.01252871485709,20.274448471913757,23.28196539922412,96.96649932522865
2020-06-07,17.617393005594703,21.748113139695143,23.386957823827988,26.17725385608719,97.81133748264374
2020-06-08,21.31310721726766,23.455337984946585,21.21597472016174,24.3908049491006,107.6624297504051
2020-06-09,18.050636659545358,18.58071796261759,24.119872768093245,20.717982980494522,89.59806280184102
2020-06-10,21.574169207484903,24.345144773675408,23.234011899153394,22.776982345714114,119.45195074276933
2020-06-11,22.317191158014808,21.83803801873209,23.367138646400957,21.390067038294877,81.78913930705504
2020-06-12,18.358635363296578,19.589976288483182,19.26808857759893,22.224600167182878,94.02332316745142
2020-06-13,21.926752258488644,20.88846184468459,24.4238879707728,22.172768668740716,103.70211889941741
2020-06-14,20.825561853872998,22.116653825043446,22.52250106246771,22.04470883479199,105.8431416643531
2020-06-15,21.64412031998898,21.152010782824824,21.261445721507595,20.48972925605321,98.99524279428294
2020-06-16,23.793585965307894,22.077511984892737,22.286776934684504,22.744690636963618,99.42609296998457
2020-06-17,19.50922376799426,19.158652813841268,18.447529534203362,21.87878472630538,104.10550085327617
2020-06-18,18.49252767128502,21.338721648072156,22.817305622961342,17.141102619995465,97.6893052254232
2020-06-19,18.220971140748954,18.17257100619004,19.941256983635856,27.105944049003327,113.93181257934906
2020-06-20,18.368379430069123,20.7775478773026,19.294659428312933,25.177539308433346,108.39349114231602
2020-06-21,19.845796581171793,19.192184717070422,18.95528162756422,22.24739855015001,108.72824351005634
2020-06-22,20.682303949633287,19.528940114820468,24.22537674997985,23.037638099481196,90.33843276629582
2020-06-23,20.55338159866004,23.472186350420873,20.741473212614423,20.656691305364877,99.20611575594297
2020-06-24,21.654366498072047,23.182620241188538,25.067455419833,26.39144575562173,96.99534051279296
2020-06-25,20.026003783755815,22.218276241814355,20.928397073895404,26.794577389546223,89.94398624310534
2020-06-26,22.907068154314633,18.81537447065484,18.585284084814106,23.31338745649305,103.60164183945767
2020-06-27,19.47068633352409,20.367183100610397,19.766951120102682,25.04706128837069,94.62354242220184
2020-06-28,25.440338333179238,23.426195399958367,24.471623240013876,23.350573557867847,106.55403829850238
2020-06-29,21.251334695530012,21.283433827279808,21.688203644126666,20.32654912224814,89.29808437105669
2020-06-30,18.285684887167434,25.63865907996339,20.903425407018798,22.176353262072684,117.1904061284182
2020-07-01,17.858215003877774,21.786635678788745,22.320036451705576,23.263855933543915,91.03667341407939
2020-07-02,20.96494483048637,21.38409823298006,23.00356547233509,22.09090456251311,102.19302337200436
2020-07-03,19.5530744293483,20.381767071594997,24.23479763180492,22.562693445129927,107.91859310388068
2020-07-04,21.428000988184184,21.267081809564562,24.896998459785852,22.81720088498177,94.29359569799887
2020-07-05,20.94647524914709,20.695060327238913,21.28046270842183,22.838243004269078,108.52468643432951
2020-07-06,19.854342174686256,22.41621735337718,19.347904627835923,23.104516980994966,87.70816402199584
2020-07-07,18.30641256386319,22.913404633589167,21.173069677753446,20.878789867206798,114.5211769918256
2020-07-08,16.97030555062827,19.428021078984102,22.52056101316577,21.56596770174413,100.14149264965758
2020-07-09,19.106970095865957,18.337534092884443,20.07248214757878,20.43083146860006,94.0358859203112
2020-07-10,21.712797588646943,17.327589253793406,20.085698170209913,24.9556310993724,97.00818227572566
2020-07-11,20.42818748826041,22.015982653825088,22.687575763099773,18.78870611631935,108.08919269392719
2020-07-12,17.508522442576023,18.793266787652254,21.902695296859097,25.307180686633853,94.15544708149562
2020-07-13,20.346361851702365,16.694218814095034,22.065593990823174,25.772698794525688,92.50642310577223
2020-07-14,20.770634759457675,21.77715720906193,20.48300933059986,22.39563882603476,97.78463402416261
2020-07-15,18.232285127597734,25.985999034865582,21.539198571588464,17.7937258243454,88.23037887230032
2020-07-16,20.307450211891055,20.987858176920213,20.15153371146339,22.27737887606542,118.20543907941816
2020-07-17,20.116417436892,22.676981548903285,23.780396822249575,22.87163167742236,94.33605408785277
2020-07-18,17.714059404338755,21.16365871709513,24.070498669447506,20.978803560142172,108.31616786180403
2020-07-19,20.715574720696566,20.802220693617716,18.307624275523814,21.969563212383513,102.09470083647773
2020-07-20,21.12156905273647,22.83815296597554,20.14097827961518,26.060390397726703,90.15465949518033
2020-07-21,22.166102486350553,20.419450911622697,19.00694148981984,24.32985432460348,99.94045290787271
2020-07-22,22.107604104069807,21.534784628143807,20.699952131186205,21.1508717712438,107.84002779310748
2020-07-23,17.244661264085817,21.643395612392027,21.83312406041928,19.804801660809137,98.11738664913693
2020-07-24,18.124349920169756,19.6638190927139,19.10070956060294,22.345965364780458,111.93112945851028
2020-07-25,21.03007053441732,22.984084699073044,20.156280373749375,22.573086441299125,110.21515392781863
2020-07-26,21.027571901824416,20.650080486609184,19.992085255837004,23.992398374726633,109.1891485465833
2020-07-27,21.030095372612095,19.48850968101431,22.414534658797887,21.92936657486468,95.40343227727003
2020-07-28,27.70546298130944,22.073019687140807,22.1386886740725,24.022999150723724,89.20157552218512
2020-07-29,21.141781021386333,19.203064036417924,20.556524893325495,26.87030808012046,93.86412394637206
2020-07-30,22.271131280361196,21.056362314738255,22.353641744278796,24.631002044888525,101.9624094066672
2020-07-31,21.908003526986406,20.981762006711595,20.90663983082547,22.903822985338454,105.45786713532355
2020-08-01,21.302782502611596,23.171791131663156,21.456689779347894,22.63369905789341,78.28428595239552
2020-08-02,19.369461510719308,21.949396465759907,25.346904180597075,22.286653731640257,99.91886798388249
2020-08-03,21.517938440986534,20.94994608250971,24.680922103580695,25.36128182490429,101.58089225323184
2020-08-04,18.454349570924855,22.635532598400573,19.400837526144805,21.745373108097393,97.22455743684448
2020-08-05,19.526362786519982,23.780415098034627,23.65946483575835,23.090445417999966,112.9127383901588
2020-08-06,19.02927290434179,22.115620612703726,23.622793108983185,23.10239580376217,104.21780074250871
2020-08-07,20.163748278772644,21.020705239686762,19.703473422494763,21.996431614376935,113.10191908080897
2020-08-08,24.629317133347016,18.37632753529968,23.63755528750972,20.2550689042318,97.84039479649768
2020-08-09,16.265469614816503,18.869772673849255,25.075863836825107,23.645949007235338,109.37477492506925
2020-08-10,21.372520380749027,20.389550591290664,19.754910387511174,22.877992056289234,116.3506639452752
2020-08-11,16.774568257620697,19.780975595681433,20.164994357971473,24.00048093887314,113.11693449272661
2020-08-12,19.056136268421135,20.626057394029107,24.035322933687006,21.932799387121666,89.07858406571268
2020-08-13,22.177901193934733,21.113299849794213,22.542990621651295,25.441642597626096,97.46323922457618
2020-08-14,20.128560038190926,22.05938550871346,23.102952550479046,21.24645243757631,96.54835294550203
2020-08-15,17.844510444141388,20.859002443881817,22.681178432800994,26.424080568035784,104.89254535076329
2020-08-16,18.569392581480063,21.973003287652404,22.781391841856287,19.504726980343477,106.86353555014533
2020-08-17,21.35919549786935,21.128948829620242,19.347055743377833,23.869540129113783,91.61107325974264
2020-08-18,18.539266736565725,17.049066867292257,24.094635413242898,23.950861365053246,100.67838513916938
2020-08-19,20.43291717916395,19.12132921236249,24.339179984855548,21.408885864118236,79.80072667843864
2020-08-20,20.091143679807626,20.71182488855677,21.541218511863946,23.848787875722024,114.4194500580189
2020-08-21,18.696799304788367,18.580610514317783,21.913046100372274,25.559037339520316,94.87625759323306
2020-08-22,24.28788817865065,22.19985745999241,18.937784994888556,18.56636232129187,100.55863939844497
2020-08-23,21.267838044636022,24.061501664687395,23.02850951203567,24.00548961498163,96.90350286011939
2020-08-24,15.949714826684787,23.437523703394632,23.144114883428287,18.013458359339843,111.46027575013414
2020-08-25,20.372908629538856,20.573114258139583,21.87561796600138,21.068670392953585,71.62493558602621
2020-08-26,18.676427070463223,23.981452273699905,24.248706719741005,26.25833272980189,99.83389657674091
2020-08-27,21.704866669592448,21.297334914404225,21.33184553804012,21.836435933215892,98.94181242502302
2020-08-28,18.414958523134597,20.32582805776392,23.1292118517872,20.652240071182057,95.46363612408317
2020-08-29,19.7705271170662,19.77319467291812,19.96067132261577,22.604124542030636,117.26226545635633
2020-08-30,21.009974557960913,20.395060627023742,21.952895698251524,27.135812676327106,91.12670541144229
2020-08-31,21.731510388340244,20.223646362917542,21.651291484194328,19.33663550558795,107.71796177235662
2020-09-01,17.59940718588845,21.340832444750976,22.450615844081884,20.89738017672131,103.56252788706084
2020-09-02,19.330997528318104,21.32114796209973,21.26094614233328,25.994863366359255,112.61519252535516
2020-09-03,19.050109377678087,21.00609204030683,21.737054808656666,26.715404687075466,93.32810915222494
2020-09-04,18.693341534852575,21.8738763394927,23.65209434288301,22.79313755141943,92.67031100876241
2020-09-05,23.530908480562193,23.381292549572684,21.126471525523566,20.521894594946716,110.96069907477398
2020-09-06,20.80996342192191,22.899108270882646,18.78684579852264,27.19168700361832,104.2532130833011
2020-09-07,17.47823209132991,18.030204063100193,25.499167808410842,26.188884783498395,84.55062653323242
2020-09-08,21.835723894109552,15.89215773019609,24.762908157380974,24.357893975524465,94.60694985536729
2020-09-09,24.244312394025265,22.86863982247855,19.415474609788763,21.37519530212516,103.86382653848061
2020-09-10,22.064930521102294,18.266242603169157,23.37941561049039,22.901941318323928,108.3776422154659
2020-09-11,16.961260068091974,20.55046919621463,20.994050458897313,22.67927983791034,93.20769346807045
2020-09-12,19.0315318542675,18.65977394788128,22.52697443066212,23.661702609231156,70.85744010183059
2020-09-13,22.533822298373245,17.39603912483996,22.588448258026986,25.90200287626267,105.23223185737034
2020-09-14,18.58466106876244,22.082925456409576,21.531184399367355,24.758834082274806,87.79679310056024
2020-09-15,20.887638856292458,22.518310320605295,20.432468668827205,20.84524784603048,79.82661201877589
2020-09-16,21.549268106858673,19.84697919854656,20.61891789536748,25.752992900039075,71.67674075015859
2020-09-17,18.146139056843833,15.81791541571018,20.167616169037515,23.626264280026312,108.1398086019774
2020-09-18,19.8809492878764,19.907511103495036,20.33635558353911,24.374131591717834,101.28617450404967
2020-09-19,13.517465319861856,21.783608010805093,21.86564341990129,25.933081718557204,97.74343619287748
2020-09-20,17.95122471733142,18.042176862451743,20.568480021778498,20.776839500972898,113.89024362962762
2020-09-21,19.49486369721368,21.36671983955831,23.36410413142524,22.928348842587074,106.37324683023073
2020-09-22,17.504433636070303,20.96938030165401,24.974492310671856,21.93709089728157,116.16300042721916
2020-09-23,23.26482260786327,22.158582999202178,20.839893517259913,19.86428114926909,86.07264527833003
2020-09-24,17.139717244078735,21.239160736828307,22.478809001070754,23.69341995520984,99.65449376046037
2020-09-25,19.119911026606033,19.05386211823689,22.99937022060587,28.023113103168846,83.83286625051986
2020-09-26,20.261481154572184,23.393143003328984,22.94400454183855,19.319844510988496,97.70617668144533
2020-09-27,22.88254657813223,20.68294085394606,22.151910535832176,22.93543877790106,97.51384146233323
2020-09-28,17.128275697641122,20.945390920980135,23.485364836719445,24.281085870149546,106.26613637263071
2020-09-29,22.32632750430992,19.133464081853607,22.964497905361313,23.246156403312362,100.45563881141898
2020-09-30,20.020466122039174,20.11343549761698,19.524675155345406,22.77374389496852,106.23407138279916
2020-10-01,18.036982697904097,19.2303945719462,23.738312128778546,20.401567273108352,107.03440133138895
2020-10-02,20.924206948526543,20.654107880153155,23.774581674533483,23.465573485880327,121.54928677383143
2020-10-03,20.398119391146942,24.423416960284687,20.473427791642838,21.486472045968146,96.84703344713876
2020-10-04,18.79956624568241,18.256197714137286,22.075875670895204,18.620156590042892,90.58977299333621
2020-10-05,20.13960416998004,17.77287720424652,23.36665798562214,25.38918444102746,102.4608361531641
2020-10-06,19.22937280627648,23.942340654987216,21.58137236084128,24.916771639684086,91.97719972860456
2020-10-07,20.227034690502496,20.581352645696267,24.145956095532025,23.10332195370216,114.81960768436537
2020-10-08,21.324261349042093,19.661854522680166,26.727744989238722,23.458149376411406,97.16781961054767
2020-10-09,23.172033632290706,23.079809374792152,20.428027934730036,25.148636025431124,94.3442363212601
2020-10-10,17.5243690023463,19.788768920526273,19.23791079369245,23.448679313556166,95.28684278848883
2020-10-11,24.266066749312532,24.652019427093872,22.60763719120975,24.808035109522628,107.18417423471641
2020-10-12,16.095824400954996,22.35585174267854,23.443125010252288,22.4050355982523,98.42253016768515
2020-10-13,19.696429809928834,20.024177183708595,21.53826725231046,25.623967477147893,93.58333179869618
2020-10-14,21.176634412969154,25.314616426531007,24.906521326642068,23.641571451865367,116.6535191762353
2020-10-15,20.561983735470065,19.788570153993323,19.322788400553502,23.38810388721175,91.4383015933825
2020-10-16,18.75460096035881,22.484190744018616,23.385837246063222,20.459877822575937,100.35566074032994
2020-10-17,19.58375549928545,21.598585160812984,20.788278358482213,23.57391170860342,106.5230615161023
2020-10-18,19.013998130682335,23.603482578797596,25.438755812414595,21.336090165011097,83.68664889582926
2020-10-19,18.821270486111576,24.123022393453706,25.985030706336236,21.72343454694301,104.80260501405925
2020-10-20,21.69920419404205,21.064008298131533,20.466686824433303,21.369248743367756,89.4489232451955
2020-10-21,20.714030971930093,19.493164259307633,20.90088572818284,20.867530136201548,108.22782780834002
2020-10-22,18.614180809478693,21.919944285878234,23.719175773959606,27.249542806033922,90.37348988081024
2020-10-23,21.799199750866503,19.64456926049579,21.22573870042097,25.662678123976807,106.9276903184886
